,FGEOID,GEOID,NAME,NAMELSAD,GEOID_FILE,Memory Usage (GB)
1832,0500000US55101,55101,Racine,Racine County,0500000US55101.graphml,0.36520716799999997
1833,0500000US55115,55115,Shawano,Shawano County,0500000US55115.graphml,0.14732454399999997
1834,0500000US19009,19009,Audubon,Audubon County,0500000US19009.graphml,0.061939328000000016
1835,0500000US48207,48207,Haskell,Haskell County,0500000US48207.graphml,0.10636044800000002
1836,0500000US40083,40083,Logan,Logan County,0500000US40083.graphml,0.27949017600000003
1837,0500000US36065,36065,Oneida,Oneida County,0500000US36065.graphml,0.277225088
1838,0500000US08065,8065,Lake,Lake County,0500000US08065.graphml,0.01805888
1839,0500000US40121,40121,Pittsburg,Pittsburg County,0500000US40121.graphml,0.19011955200000005
1840,0500000US54017,54017,Doddridge,Doddridge County,0500000US54017.graphml,0.04658751999999999
1841,0500000US54105,54105,Wirt,Wirt County,0500000US54105.graphml,0.03776473600000002
1842,0500000US33003,33003,Carroll,Carroll County,0500000US33003.graphml,0.24457587200000006
1843,0500000US54095,54095,Tyler,Tyler County,0500000US54095.graphml,0.06080064000000002
1844,0500000US27079,27079,Le Sueur,Le Sueur County,0500000US27079.graphml,0.16664537600000004
1845,0500000US53017,53017,Douglas,Douglas County,0500000US53017.graphml,0.155688576
1846,0500000US36009,36009,Cattaraugus,Cattaraugus County,0500000US36009.graphml,0.19679193600000003
1847,0500000US55027,55027,Dodge,Dodge County,0500000US55027.graphml,0.252403328
1848,0500000US19105,19105,Jones,Jones County,0500000US19105.graphml,0.085757568
1849,0500000US20007,20007,Barber,Barber County,0500000US20007.graphml,0.05954726399999999
1850,0500000US29169,29169,Pulaski,Pulaski County,0500000US29169.graphml,0.105410176
1851,0500000US01045,1045,Dale,Dale County,0500000US01045.graphml,0.236449408
1852,0500000US20109,20109,Logan,Logan County,0500000US20109.graphml,0.038825600000000016
1853,0500000US06039,6039,Madera,Madera County,0500000US06039.graphml,0.42915801600000003
1854,0500000US29075,29075,Gentry,Gentry County,0500000US29075.graphml,0.055938688000000014
1855,0500000US31009,31009,Blaine,Blaine County,0500000US31009.graphml,0.00825715199999999
1856,0500000US49009,49009,Daggett,Daggett County,0500000US49009.graphml,0.006143615999999991
1857,0500000US56031,56031,Platte,Platte County,0500000US56031.graphml,0.039964288000000014
1858,0500000US37071,37071,Gaston,Gaston County,0500000US37071.graphml,0.5848633599999999
1859,0500000US35019,35019,Guadalupe,Guadalupe County,0500000US35019.graphml,0.07824140800000001
1860,0500000US30037,30037,Golden Valley,Golden Valley County,0500000US30037.graphml,0.02306419200000001
1861,0500000US37101,37101,Johnston,Johnston County,0500000US37101.graphml,0.447663744
1862,0500000US06085,6085,Santa Clara,Santa Clara County,0500000US06085.graphml,1.162636928
1863,0500000US45019,45019,Charleston,Charleston County,0500000US45019.graphml,0.6303617279999999
1864,0500000US53005,53005,Benton,Benton County,0500000US53005.graphml,0.301170304
1865,0500000US29001,29001,Adair,Adair County,0500000US29001.graphml,0.07584934399999999
1866,0500000US39043,39043,Erie,Erie County,0500000US39043.graphml,0.16289753600000004
1867,0500000US17183,17183,Vermilion,Vermilion County,0500000US17183.graphml,0.19529280000000002
1868,0500000US29189,29189,St. Louis,St. Louis County,0500000US29189.graphml,1.5244038400000002
1869,0500000US17007,17007,Boone,Boone County,0500000US17007.graphml,0.274411136
1870,0500000US06103,6103,Tehama,Tehama County,0500000US06103.graphml,0.20078553600000001
1871,0500000US55025,55025,Dane,Dane County,0500000US55025.graphml,0.5902291199999999
1872,0500000US48151,48151,Fisher,Fisher County,0500000US48151.graphml,0.12360051200000002
1873,0500000US22085,22085,Sabine,Sabine Parish,0500000US22085.graphml,0.157974144
1874,0500000US17137,17137,Morgan,Morgan County,0500000US17137.graphml,0.12575910399999998
1875,0500000US13235,13235,Pulaski,Pulaski County,0500000US13235.graphml,0.056716928
1876,0500000US37015,37015,Bertie,Bertie County,0500000US37015.graphml,0.10547571199999997
1877,0500000US37167,37167,Stanly,Stanly County,0500000US37167.graphml,0.139845248
1878,0500000US47143,47143,Rhea,Rhea County,0500000US47143.graphml,0.10988710399999999
1879,0500000US37079,37079,Greene,Greene County,0500000US37079.graphml,0.131509888
1880,0500000US21131,21131,Leslie,Leslie County,0500000US21131.graphml,0.103865984
1881,0500000US24039,24039,Somerset,Somerset County,0500000US24039.graphml,0.09385945600000001
1882,0500000US17123,17123,Marshall,Marshall County,0500000US17123.graphml,0.07769664000000001
1883,0500000US21143,21143,Lyon,Lyon County,0500000US21143.graphml,0.10529958399999997
1884,0500000US48095,48095,Concho,Concho County,0500000US48095.graphml,0.07333030399999999
1885,0500000US48081,48081,Coke,Coke County,0500000US48081.graphml,0.09333107199999999
1886,0500000US47133,47133,Overton,Overton County,0500000US47133.graphml,0.10664716799999999
1887,0500000US26063,26063,Huron,Huron County,0500000US26063.graphml,0.08110041600000001
1888,0500000US26069,26069,Iosco,Iosco County,0500000US26069.graphml,0.07170009600000002
1889,0500000US13069,13069,Coffee,Coffee County,0500000US13069.graphml,0.109866624
1890,0500000US13299,13299,Ware,Ware County,0500000US13299.graphml,0.15107647999999999
1891,0500000US38037,38037,Grant,Grant County,0500000US38037.graphml,0.020479616000000034
1892,0500000US22051,22051,Jefferson,Jefferson Parish,0500000US22051.graphml,0.5515424
1893,0500000US22103,22103,St. Tammany,St. Tammany Parish,0500000US22103.graphml,0.46777100799999993
1894,0500000US19083,19083,Hardin,Hardin County,0500000US19083.graphml,0.06909504
1895,0500000US22023,22023,Cameron,Cameron Parish,0500000US22023.graphml,0.10462374399999999
1896,0500000US39027,39027,Clinton,Clinton County,0500000US39027.graphml,0.08470079999999999
1897,0500000US27137,27137,St. Louis,St. Louis County,0500000US27137.graphml,0.40678976
1898,0500000US39093,39093,Lorain,Lorain County,0500000US39093.graphml,0.38751808
1899,0500000US19015,19015,Boone,Boone County,0500000US19015.graphml,0.14623910399999998
1900,0500000US48373,48373,Polk,Polk County,0500000US48373.graphml,0.2036896
1901,0500000US31051,31051,Dixon,Dixon County,0500000US31051.graphml,0.07242508800000003
1902,0500000US24025,24025,Harford,Harford County,0500000US24025.graphml,0.32987097600000004
1903,0500000US45037,45037,Edgefield,Edgefield County,0500000US45037.graphml,0.27040115200000003
1904,0500000US51001,51001,Accomack,Accomack County,0500000US51001.graphml,0.125009536
1905,0500000US55015,55015,Calumet,Calumet County,0500000US55015.graphml,0.261844608
1906,0500000US21121,21121,Knox,Knox County,0500000US21121.graphml,0.12497676799999999
1907,0500000US26067,26067,Ionia,Ionia County,0500000US26067.graphml,0.144125568
1908,0500000US37129,37129,New Hanover,New Hanover County,0500000US37129.graphml,0.280968832
1909,0500000US47131,47131,Obion,Obion County,0500000US47131.graphml,0.113815168
1910,0500000US21035,21035,Calloway,Calloway County,0500000US21035.graphml,0.11370867199999998
1911,0500000US51003,51003,Albemarle,Albemarle County,0500000US51003.graphml,0.275058304
1912,0500000US47147,47147,Robertson,Robertson County,0500000US47147.graphml,0.19046361600000003
1913,0500000US51043,51043,Clarke,Clarke County,0500000US51043.graphml,0.18605632000000003
1914,0500000US53023,53023,Garfield,Garfield County,0500000US53023.graphml,0.01901734399999999
1915,0500000US21109,21109,Jackson,Jackson County,0500000US21109.graphml,0.07163456000000001
1916,0500000US27031,27031,Cook,Cook County,0500000US27031.graphml,0.03392678399999999
1917,0500000US45073,45073,Oconee,Oconee County,0500000US45073.graphml,0.39469427199999996
1918,0500000US22033,22033,East Baton Rouge,East Baton Rouge Parish,0500000US22033.graphml,0.47235443200000005
1919,0500000US28021,28021,Claiborne,Claiborne County,0500000US28021.graphml,0.04121766399999999
1920,0500000US24037,24037,St. Mary's,St. Mary's County,0500000US24037.graphml,0.302579328
1921,0500000US26081,26081,Kent,Kent County,0500000US26081.graphml,0.5771423999999999
1922,0500000US37147,37147,Pitt,Pitt County,0500000US37147.graphml,0.24537868799999998
1923,0500000US30009,30009,Carbon,Carbon County,0500000US30009.graphml,0.067587712
1924,0500000US31167,31167,Stanton,Stanton County,0500000US31167.graphml,0.07897459200000001
1925,0500000US13001,13001,Appling,Appling County,0500000US13001.graphml,0.108301952
1926,0500000US19099,19099,Jasper,Jasper County,0500000US19099.graphml,0.11791936
1927,0500000US28153,28153,Wayne,Wayne County,0500000US28153.graphml,0.09799641600000003
1928,0500000US48101,48101,Cottle,Cottle County,0500000US48101.graphml,0.0643232
1929,0500000US51081,51081,Greensville,Greensville County,0500000US51081.graphml,0.083566208
1930,0500000US12105,12105,Polk,Polk County,0500000US12105.graphml,0.880967296
1931,0500000US48503,48503,Young,Young County,0500000US48503.graphml,0.11120191999999998
1932,0500000US01123,1123,Tallapoosa,Tallapoosa County,0500000US01123.graphml,0.20501260799999996
1933,0500000US33015,33015,Rockingham,Rockingham County,0500000US33015.graphml,0.828989056
1934,0500000US08105,8105,Rio Grande,Rio Grande County,0500000US08105.graphml,0.043175552000000006
1935,0500000US19149,19149,Plymouth,Plymouth County,0500000US19149.graphml,0.170344064
1936,0500000US36123,36123,Yates,Yates County,0500000US36123.graphml,0.08835852800000002
1937,0500000US53033,53033,King,King County,0500000US53033.graphml,2.0165505280000002
1938,0500000US41017,41017,Deschutes,Deschutes County,0500000US41017.graphml,0.256065152
1939,0500000US19155,19155,Pottawattamie,Pottawattamie County,0500000US19155.graphml,0.46097574399999997
1940,0500000US29229,29229,Wright,Wright County,0500000US29229.graphml,0.11980761600000003
1941,0500000US30101,30101,Toole,Toole County,0500000US30101.graphml,0.04169689600000001
1942,0500000US36107,36107,Tioga,Tioga County,0500000US36107.graphml,0.14024256
1943,0500000US48287,48287,Lee,Lee County,0500000US48287.graphml,0.116121216
1944,0500000US13121,13121,Fulton,Fulton County,0500000US13121.graphml,1.929240192
1945,0500000US48073,48073,Cherokee,Cherokee County,0500000US48073.graphml,0.18773158399999998
1946,0500000US29007,29007,Audrain,Audrain County,0500000US29007.graphml,0.11513817600000001
1947,0500000US45029,45029,Colleton,Colleton County,0500000US45029.graphml,0.156024448
1948,0500000US55055,55055,Jefferson,Jefferson County,0500000US55055.graphml,0.23445056
1949,0500000US05055,5055,Greene,Greene County,0500000US05055.graphml,0.12514470399999997
1950,0500000US48191,48191,Hall,Hall County,0500000US48191.graphml,0.065580672
1951,0500000US55013,55013,Burnett,Burnett County,0500000US55013.graphml,0.12815526399999996
1952,0500000US35057,35057,Torrance,Torrance County,0500000US35057.graphml,0.12367833600000003
1953,0500000US53049,53049,Pacific,Pacific County,0500000US53049.graphml,0.138165888
1954,0500000US37141,37141,Pender,Pender County,0500000US37141.graphml,0.22731532799999996
1955,0500000US48221,48221,Hood,Hood County,0500000US48221.graphml,0.172404352
1956,0500000US46117,46117,Stanley,Stanley County,0500000US46117.graphml,0.04608780800000001
1957,0500000US32031,32031,Washoe,Washoe County,0500000US32031.graphml,0.477335168
1958,0500000US21007,21007,Ballard,Ballard County,0500000US21007.graphml,0.06883699199999999
1959,0500000US48009,48009,Archer,Archer County,0500000US48009.graphml,0.16877119999999998
1960,0500000US48023,48023,Baylor,Baylor County,0500000US48023.graphml,0.06468774399999999
1961,0500000US48405,48405,San Augustine,San Augustine County,0500000US48405.graphml,0.07904832
1962,0500000US32029,32029,Storey,Storey County,0500000US32029.graphml,0.23423756799999998
1963,0500000US13249,13249,Schley,Schley County,0500000US13249.graphml,0.04214745600000003
1964,0500000US09001,9001,Fairfield,Fairfield County,0500000US09001.graphml,1.043312256
1965,0500000US48313,48313,Madison,Madison County,0500000US48313.graphml,0.055099008000000005
1966,0500000US06077,6077,San Joaquin,San Joaquin County,0500000US06077.graphml,0.63299136
1967,0500000US28159,28159,Winston,Winston County,0500000US28159.graphml,0.068021888
1968,0500000US21103,21103,Henry,Henry County,0500000US21103.graphml,0.08341465600000003
1969,0500000US21167,21167,Mercer,Mercer County,0500000US21167.graphml,0.11362675200000003
1970,0500000US31183,31183,Wheeler,Wheeler County,0500000US31183.graphml,0.01901324800000001
1971,0500000US21135,21135,Lewis,Lewis County,0500000US21135.graphml,0.133283456
1972,0500000US27051,27051,Grant,Grant County,0500000US27051.graphml,0.05975616
1973,0500000US28053,28053,Humphreys,Humphreys County,0500000US28053.graphml,0.04574784000000001
1974,0500000US01025,1025,Clarke,Clarke County,0500000US01025.graphml,0.12249459199999999
1975,0500000US20017,20017,Chase,Chase County,0500000US20017.graphml,0.04623116800000002
1976,0500000US21221,21221,Trigg,Trigg County,0500000US21221.graphml,0.10058918399999997
1977,0500000US01069,1069,Houston,Houston County,0500000US01069.graphml,0.22985075200000002
1978,0500000US46003,46003,Aurora,Aurora County,0500000US46003.graphml,0.03819481600000002
1979,0500000US31061,31061,Franklin,Franklin County,0500000US31061.graphml,0.04555942399999999
1980,0500000US24029,24029,Kent,Kent County,0500000US24029.graphml,0.114146944
1981,0500000US20037,20037,Crawford,Crawford County,0500000US20037.graphml,0.10505382399999999
1982,0500000US27023,27023,Chippewa,Chippewa County,0500000US27023.graphml,0.08219404800000002
1983,0500000US46103,46103,Pennington,Pennington County,0500000US46103.graphml,0.17310067199999998
1984,0500000US45049,45049,Hampton,Hampton County,0500000US45049.graphml,0.10170329600000003
1985,0500000US16043,16043,Fremont,Fremont County,0500000US16043.graphml,0.09913100800000002
1986,0500000US13029,13029,Bryan,Bryan County,0500000US13029.graphml,0.17557056000000001
1987,0500000US51053,51053,Dinwiddie,Dinwiddie County,0500000US51053.graphml,0.159407744
1988,0500000US12111,12111,St. Lucie,St. Lucie County,0500000US12111.graphml,0.415018624
1989,0500000US36055,36055,Monroe,Monroe County,0500000US36055.graphml,0.46966336
1990,0500000US46083,46083,Lincoln,Lincoln County,0500000US46083.graphml,0.226274944
1991,0500000US55017,55017,Chippewa,Chippewa County,0500000US55017.graphml,0.23146048
1992,0500000US20207,20207,Woodson,Woodson County,0500000US20207.graphml,0.07600089600000001
1993,0500000US21157,21157,Marshall,Marshall County,0500000US21157.graphml,0.12861811199999998
1994,0500000US13065,13065,Clinch,Clinch County,0500000US13065.graphml,0.09858624000000002
1995,0500000US13185,13185,Lowndes,Lowndes County,0500000US13185.graphml,0.18864089600000003
1996,0500000US26099,26099,Macomb,Macomb County,0500000US26099.graphml,1.1350094080000002
1997,0500000US13287,13287,Turner,Turner County,0500000US13287.graphml,0.047312512
1998,0500000US17079,17079,Jasper,Jasper County,0500000US17079.graphml,0.094477952
1999,0500000US48331,48331,Milam,Milam County,0500000US48331.graphml,0.11699366399999997
2000,0500000US18147,18147,Spencer,Spencer County,0500000US18147.graphml,0.19567372799999996
2001,0500000US21099,21099,Hart,Hart County,0500000US21099.graphml,0.10416499199999998
2002,0500000US21137,21137,Lincoln,Lincoln County,0500000US21137.graphml,0.118500992
2003,0500000US30005,30005,Blaine,Blaine County,0500000US30005.graphml,0.05555776000000001
2004,0500000US51710,51710,Norfolk,Norfolk city,0500000US51710.graphml,0.6298497279999999
2005,0500000US48389,48389,Reeves,Reeves County,0500000US48389.graphml,0.04598950399999999
2006,0500000US51155,51155,Pulaski,Pulaski County,0500000US51155.graphml,0.13636774399999999
2007,0500000US37179,37179,Union,Union County,0500000US37179.graphml,0.535051904
2008,0500000US38053,38053,McKenzie,McKenzie County,0500000US38053.graphml,0.084246144
2009,0500000US12091,12091,Okaloosa,Okaloosa County,0500000US12091.graphml,0.2957472
2010,0500000US06001,6001,Alameda,Alameda County,0500000US06001.graphml,1.441812096
2011,0500000US17013,17013,Calhoun,Calhoun County,0500000US17013.graphml,0.10124864000000003
2012,0500000US18085,18085,Kosciusko,Kosciusko County,0500000US18085.graphml,0.20753984
2013,0500000US28103,28103,Noxubee,Noxubee County,0500000US28103.graphml,0.059436671999999996
2014,0500000US05147,5147,Woodruff,Woodruff County,0500000US05147.graphml,0.068693632
2015,0500000US34015,34015,Gloucester,Gloucester County,0500000US34015.graphml,0.952721024
2016,0500000US33011,33011,Hillsborough,Hillsborough County,0500000US33011.graphml,0.764284544
